WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
AANBD160TEG6,13,3354,987,96.5,19.3
AANBD160TEG6,14,3353,988,71.2,-69.2
AANBD160TEG6,15,3351,991,-96.5,-57.9
AANBD160TEG6,16,3350,991,-57.9,-96.5
AANBD160TEG6,17,3353,990,-57.9,96.5
AANBD160TEG6,18,3353,986,94.9,61.8
AANBD160TEG6,19,3351,990,-118.6,-3.6
AANBD160TEG6,20,3350,988,0,127.4
AANBD160TEG6,21,3344,989,0,-134.7
AANBD160TEG6,22,3346,991,-96.5,96.5
AANBD160TEG6,23,3345,987,96.5,-96.5
AANBD160TEG6,24,3346,987,136.2,19.3
AANBD160TEG6,25,3345,986,71.2,127.4
AANBD160TEG6,26,3346,987,141.9,-35.9
AANBD160TEG6,27,3353,992,-135.7,-57.4
AANBD160TEG6,28,3354,992,-135.7,57.4
AANBD160TEG6,29,3353,991,-57.4,-135.7
AANBD160TEG6,30,3353,990,-57.4,135.7
AANBD160TEG6,31,3352,989,57.4,-135.7
AANBD160TEG6,32,3353,987,135.7,57.4
AANBD204TED2,1,3394,992,0,-3.6
AANBD204TED2,2,3385,990,19.3,-19.3
AANBD204TED2,3,3387,991,19.3,19.3
AANBD204TED2,4,3376,991,-47.5,-36.4
AANBD204TED2,5,3379,992,-57.9,19.3
AANBD204TED2,6,3377,991,-19.3,-57.9
AANBD204TED2,7,3378,991,-19.3,57.9
AANBD204TED2,8,3375,990,71.2,-3.6
AANBD204TED2,9,3374,989,57.9,57.9
AANBD204TED2,10,3373,991,-71.2,61.9
AANBD204TED2,11,3373,989,19.3,-96.5
AANBD204TED2,12,3376,989,19.3,96.5
AANBD204TED2,13,3374,988,96.5,19.3
AANBD204TED2,14,3373,988,71.2,-69.2
AANBD204TED2,15,3371,991,-96.5,-57.9
AANBD204TED2,16,3370,991,-57.9,-96.5
AANBD204TED2,17,3372,990,-57.9,96.5
AANBD204TED2,18,3372,987,94.9,61.8
AANBD204TED2,19,3370,992,-118.6,-3.6
AANBD204TED2,20,3371,989,0,127.4
AANBD204TED2,21,3363,990,0,-134.7
AANBD204TED2,22,3366,991,-96.5,96.5
AANBD204TED2,23,3364,988,96.5,-96.5
AANBD204TED2,24,3365,988,136.2,19.3
AANBD204TED2,25,3366,987,71.2,127.4
AANBD204TED2,26,3364,988,141.9,-35.9
AANBD204TED2,27,3369,993,-135.7,-57.4
AANBD204TED2,28,3369,992,-135.7,57.4
AANBD204TED2,29,3368,992,-57.4,-135.7
AANBD204TED2,30,3370,991,-57.4,135.7
AANBD204TED2,31,3368,989,57.4,-135.7
AANBD204TED2,32,3371,988,135.7,57.4
AANBD183TEG3,1,3391,993,0,-3.6
AANBD183TEG3,2,3386,992,19.3,-19.3
AANBD183TEG3,3,3389,992,19.3,19.3
AANBD183TEG3,4,3381,993,-47.5,-36.4
AANBD183TEG3,5,3383,993,-57.9,19.3
AANBD183TEG3,6,3380,992,-19.3,-57.9
AANBD183TEG3,7,3382,992,-19.3,57.9
AANBD183TEG3,8,3377,991,71.2,-3.6
AANBD183TEG3,9,3378,990,57.9,57.9
AANBD183TEG3,10,3377,992,-71.2,61.9
AANBD183TEG3,11,3373,991,19.3,-96.5
AANBD183TEG3,12,3377,990,19.3,96.5
AANBD183TEG3,13,3376,989,96.5,19.3
AANBD183TEG3,14,3373,989,71.2,-69.2
AANBD183TEG3,15,3373,993,-96.5,-57.9
AANBD183TEG3,16,3373,992,-57.9,-96.5
AANBD183TEG3,17,3376,992,-57.9,96.5
AANBD183TEG3,18,3373,989,94.9,61.8
AANBD183TEG3,19,3372,993,-118.6,-3.6
AANBD183TEG3,20,3373,990,0,127.4
AANBD183TEG3,21,3364,991,0,-134.7
AANBD183TEG3,22,3370,993,-96.5,96.5
AANBD183TEG3,23,3365,989,96.5,-96.5
AANBD183TEG3,24,3364,989,136.2,19.3
AANBD183TEG3,25,3365,989,71.2,127.4
AANBD183TEG3,26,3365,989,141.9,-35.9
AANBD183TEG3,27,3371,994,-135.7,-57.4
AANBD183TEG3,28,3371,994,-135.7,57.4
AANBD183TEG3,29,3371,993,-57.4,-135.7
AANBD183TEG3,30,3372,992,-57.4,135.7
AANBD183TEG3,31,3370,990,57.4,-135.7
AANBD183TEG3,32,3371,989,135.7,57.4
AANBD252TEC4,1,3393,992,0,-3.6
AANBD252TEC4,2,3383,991,19.3,-19.3
AANBD252TEC4,3,3384,991,19.3,19.3
AANBD252TEC4,4,3377,992,-47.5,-36.4
AANBD252TEC4,5,3378,992,-57.9,19.3
AANBD252TEC4,6,3376,991,-19.3,-57.9
AANBD252TEC4,7,3378,991,-19.3,57.9
AANBD252TEC4,8,3374,990,71.2,-3.6
AANBD252TEC4,9,3376,990,57.9,57.9
AANBD252TEC4,10,3373,992,-71.2,61.9
AANBD252TEC4,11,3370,989,19.3,-96.5
AANBD252TEC4,12,3376,989,19.3,96.5
AANBD252TEC4,13,3372,989,96.5,19.3
AANBD252TEC4,14,3372,989,71.2,-69.2
AANBD252TEC4,15,3369,992,-96.5,-57.9
AANBD252TEC4,16,3369,991,-57.9,-96.5
AANBD252TEC4,17,3371,991,-57.9,96.5
AANBD252TEC4,18,3371,988,94.9,61.8
AANBD252TEC4,19,3368,992,-118.6,-3.6
AANBD252TEC4,20,3370,989,0,127.4
AANBD252TEC4,21,3362,990,0,-134.7
AANBD252TEC4,22,3364,992,-96.5,96.5
AANBD252TEC4,23,3364,988,96.5,-96.5
AANBD252TEC4,24,3365,989,136.2,19.3
AANBD252TEC4,25,3364,987,71.2,127.4
AANBD252TEC4,26,3361,988,141.9,-35.9
AANBD252TEC4,27,3367,993,-135.7,-57.4
AANBD252TEC4,28,3366,992,-135.7,57.4
AANBD252TEC4,29,3368,992,-57.4,-135.7
AANBD252TEC4,30,3368,992,-57.4,135.7
AANBD252TEC4,31,3366,989,57.4,-135.7
AANBD252TEC4,32,3368,988,135.7,57.4
AANBD216TEB4,1,3390,993,0,-3.6
AANBD216TEB4,2,3384,992,19.3,-19.3
AANBD216TEB4,3,3388,992,19.3,19.3
AANBD216TEB4,4,3380,993,-47.5,-36.4
AANBD216TEB4,5,3380,992,-57.9,19.3
AANBD216TEB4,6,3379,992,-19.3,-57.9
AANBD216TEB4,7,3382,992,-19.3,57.9
AANBD216TEB4,8,3376,991,71.2,-3.6
AANBD216TEB4,9,3377,990,57.9,57.9
AANBD216TEB4,10,3377,992,-71.2,61.9
AANBD216TEB4,11,3372,990,19.3,-96.5
AANBD216TEB4,12,3379,990,19.3,96.5
AANBD216TEB4,13,3375,989,96.5,19.3
AANBD216TEB4,14,3372,989,71.2,-69.2
AANBD216TEB4,15,3373,992,-96.5,-57.9
AANBD216TEB4,16,3371,992,-57.9,-96.5
AANBD216TEB4,17,3376,992,-57.9,96.5
AANBD216TEB4,18,3373,989,94.9,61.8
AANBD216TEB4,19,3372,992,-118.6,-3.6
AANBD216TEB4,20,3372,990,0,127.4
AANBD216TEB4,21,3363,991,0,-134.7
AANBD216TEB4,22,3368,992,-96.5,96.5
AANBD216TEB4,23,3363,989,96.5,-96.5
AANBD216TEB4,24,3364,989,136.2,19.3
AANBD216TEB4,25,3365,988,71.2,127.4
AANBD216TEB4,26,3364,989,141.9,-35.9
AANBD216TEB4,27,3369,994,-135.7,-57.4
AANBD216TEB4,28,3371,993,-135.7,57.4
AANBD216TEB4,29,3371,993,-57.4,-135.7
AANBD216TEB4,30,3373,992,-57.4,135.7
AANBD216TEB4,31,3371,990,57.4,-135.7
AANBD216TEB4,32,3371,989,135.7,57.4
