WaferID, Point No , Film Thickness , Fit Rate , X[mm] , Y[mm] 
 GD7LB591JKH1,21,3321,996,0,-134.7
 GD7LB591JKH1,22,3321,996,-96.5,96.5
 GD7LB591JKH1,23,3321,997,96.5,-96.5
 GD7LB591JKH1,24,3321,998,136.2,19.3
 GD7LB591JKH1,25,3327,998,71.2,127.4
 GD7LB591JKH1,26,3329,998,141.9,-35.9
 GD7LB591JKH1,27,3369,997,-136.2,-57.9
 GD7LB591JKH1,28,3367,997,-136.2,57.9
 GD7LB591JKH1,29,3367,997,-57.9,-136.2
 GD7LB591JKH1,30,3367,998,-57.9,136.2
 GD7LB591JKH1,31,3365,998,57.9,-136.2
 GD7LB591JKH1,32,3375,999,136.2,57.9
 GD7LB589JKH1,1,3381,987,0,-3.6
 GD7LB589JKH1,2,3384,990,19.3,-19.3
 GD7LB589JKH1,3,3384,990,19.3,19.3
 GD7LB589JKH1,4,3370,992,-47.5,-36.4
 GD7LB589JKH1,5,3370,992,-57.9,19.3
 GD7LB589JKH1,6,3368,992,-19.3,-57.9
 GD7LB589JKH1,7,3369,993,-19.3,57.9
 GD7LB589JKH1,8,3363,995,71.2,-3.6
 GD7LB589JKH1,9,3356,995,57.9,57.9
 GD7LB589JKH1,10,3351,994,-71.2,61.9
 GD7LB589JKH1,11,3346,994,19.3,-96.5
 GD7LB589JKH1,12,3347,995,19.3,96.5
 GD7LB589JKH1,13,3349,996,96.5,19.3
 GD7LB589JKH1,14,3346,995,71.2,-69.2
 GD7LB589JKH1,15,3337,993,-96.5,-57.9
 GD7LB589JKH1,16,3338,993,-57.9,-96.5
 GD7LB589JKH1,17,3338,994,-57.9,96.5
 GD7LB589JKH1,18,3339,996,94.9,61.8
 GD7LB589JKH1,19,3334,994,-118.6,-3.6
 GD7LB589JKH1,20,3325,996,0,127.4
 GD7LB589JKH1,21,3317,994,0,-134.7
 GD7LB589JKH1,22,3320,995,-96.5,96.5
 GD7LB589JKH1,23,3316,996,96.5,-96.5
 GD7LB589JKH1,24,3314,997,136.2,19.3
 GD7LB589JKH1,25,3314,997,71.2,127.4
 GD7LB589JKH1,26,3316,997,141.9,-35.9
 GD7LB589JKH1,27,3359,995,-136.2,-57.9
 GD7LB589JKH1,28,3363,996,-136.2,57.9
 GD7LB589JKH1,29,3355,995,-57.9,-136.2
 GD7LB589JKH1,30,3359,997,-57.9,136.2
 GD7LB589JKH1,31,3356,996,57.9,-136.2
 GD7LB589JKH1,32,3352,998,136.2,57.9
 GD2SM381JKF3,1,3385,992,0,-3.6
 GD2SM381JKF3,2,3381,993,19.3,-19.3
 GD2SM381JKF3,3,3383,994,19.3,19.3
 GD2SM381JKF3,4,3372,995,-47.5,-36.4
 GD2SM381JKF3,5,3373,995,-57.9,19.3
 GD2SM381JKF3,6,3373,995,-19.3,-57.9
 GD2SM381JKF3,7,3373,995,-19.3,57.9
 GD2SM381JKF3,8,3369,996,71.2,-3.6
 GD2SM381JKF3,9,3366,997,57.9,57.9
 GD2SM381JKF3,10,3363,995,-71.2,61.9
 GD2SM381JKF3,11,3362,995,19.3,-96.5
 GD2SM381JKF3,12,3362,997,19.3,96.5
 GD2SM381JKF3,13,3361,997,96.5,19.3
 GD2SM381JKF3,14,3361,996,71.2,-69.2
 GD2SM381JKF3,15,3358,995,-96.5,-57.9
 GD2SM381JKF3,16,3358,995,-57.9,-96.5
 GD2SM381JKF3,17,3358,996,-57.9,96.5
 GD2SM381JKF3,18,3358,997,94.9,61.8
 GD2SM381JKF3,19,3356,995,-118.6,-3.6
 GD2SM381JKF3,20,3351,997,0,127.4
 GD2SM381JKF3,21,3348,995,0,-134.7
 GD2SM381JKF3,22,3349,996,-96.5,96.5
 GD2SM381JKF3,23,3348,996,96.5,-96.5
 GD2SM381JKF3,24,3348,998,136.2,19.3
 GD2SM381JKF3,25,3349,998,71.2,127.4
 GD2SM381JKF3,26,3352,998,141.9,-35.9
 GD2SM381JKF3,27,3381,997,-136.2,-57.9
 GD2SM381JKF3,28,3376,996,-136.2,57.9
 GD2SM381JKF3,29,3378,997,-57.9,-136.2
 GD2SM381JKF3,30,3375,998,-57.9,136.2
 GD2SM381JKF3,31,3374,997,57.9,-136.2
 GD2SM381JKF3,32,3378,999,136.2,57.9
 GD7LB587JKG0,1,3377,990,0,-3.6
 GD7LB587JKG0,2,3375,991,19.3,-19.3
 GD7LB587JKG0,3,3375,991,19.3,19.3
 GD7LB587JKG0,4,3366,991,-47.5,-36.4
 GD7LB587JKG0,5,3365,990,-57.9,19.3
 GD7LB587JKG0,6,3365,990,-19.3,-57.9
 GD7LB587JKG0,7,3367,992,-19.3,57.9
 GD7LB587JKG0,8,3363,993,71.2,-3.6
 GD7LB587JKG0,9,3360,993,57.9,57.9
 GD7LB587JKG0,10,3358,991,-71.2,61.9
 GD7LB587JKG0,11,3356,991,19.3,-96.5
 GD7LB587JKG0,12,3357,992,19.3,96.5
 GD7LB587JKG0,13,3356,993,96.5,19.3
 GD7LB587JKG0,14,3357,992,71.2,-69.2
 GD7LB587JKG0,15,3351,989,-96.5,-57.9
 GD7LB587JKG0,16,3352,990,-57.9,-96.5
 GD7LB587JKG0,17,3353,991,-57.9,96.5
 GD7LB587JKG0,18,3351,993,94.9,61.8
 GD7LB587JKG0,19,3350,990,-118.6,-3.6
 GD7LB587JKG0,20,3347,993,0,127.4
 GD7LB587JKG0,21,3342,990,0,-134.7
 GD7LB587JKG0,22,3342,991,-96.5,96.5
 GD7LB587JKG0,23,3341,992,96.5,-96.5
 GD7LB587JKG0,24,3341,994,136.2,19.3
 GD7LB587JKG0,25,3345,994,71.2,127.4
 GD7LB587JKG0,26,3344,995,141.9,-35.9
 GD7LB587JKG0,27,3367,992,-136.2,-57.9
 GD7LB587JKG0,28,3367,991,-136.2,57.9
 GD7LB587JKG0,29,3368,992,-57.9,-136.2
 GD7LB587JKG0,30,3373,994,-57.9,136.2
 GD7LB587JKG0,31,3370,993,57.9,-136.2
 GD7LB587JKG0,32,3370,996,136.2,57.9
 GD2SM325JKC6,1,3375,992,0,-3.6
 GD2SM325JKC6,2,3375,993,19.3,-19.3
 GD2SM325JKC6,3,3376,993,19.3,19.3
 GD2SM325JKC6,4,3367,993,-47.5,-36.4
 GD2SM325JKC6,5,3366,992,-57.9,19.3
 GD2SM325JKC6,6,3365,993,-19.3,-57.9
 GD2SM325JKC6,7,3367,993,-19.3,57.9
 GD2SM325JKC6,8,3362,994,71.2,-3.6
 GD2SM325JKC6,9,3360,994,57.9,57.9
 GD2SM325JKC6,10,3358,992,-71.2,61.9
 GD2SM325JKC6,11,3356,992,19.3,-96.5
 GD2SM325JKC6,12,3359,994,19.3,96.5
 GD2SM325JKC6,13,3357,994,96.5,19.3
 GD2SM325JKC6,14,3357,993,71.2,-69.2
 GD2SM325JKC6,15,3353,991,-96.5,-57.9
 GD2SM325JKC6,16,3353,992,-57.9,-96.5
 GD2SM325JKC6,17,3354,992,-57.9,96.5
 GD2SM325JKC6,18,3353,994,94.9,61.8
 GD2SM325JKC6,19,3350,991,-118.6,-3.6
 GD2SM325JKC6,20,3349,994,0,127.4
 GD2SM325JKC6,21,3344,992,0,-134.7
 GD2SM325JKC6,22,3345,992,-96.5,96.5
 GD2SM325JKC6,23,3344,993,96.5,-96.5
 GD2SM325JKC6,24,3344,995,136.2,19.3
 GD2SM325JKC6,25,3349,995,71.2,127.4
 GD2SM325JKC6,26,3349,995,141.9,-35.9
 GD2SM325JKC6,27,3371,993,-136.2,-57.9
 GD2SM325JKC6,28,3369,992,-136.2,57.9
 GD2SM325JKC6,29,3374,993,-57.9,-136.2
 GD2SM325JKC6,30,3375,995,-57.9,136.2
 GD2SM325JKC6,31,3374,994,57.9,-136.2
 GD2SM325JKC6,32,3375,996,136.2,57.9
 GD2SM303JKA0,1,3385,992,0,-3.6
 GD2SM303JKA0,2,3389,992,19.3,-19.3
 GD2SM303JKA0,3,3389,993,19.3,19.3
 GD2SM303JKA0,4,3373,991,-47.5,-36.4
 GD2SM303JKA0,5,3372,991,-57.9,19.3
 GD2SM303JKA0,6,3372,991,-19.3,-57.9
 GD2SM303JKA0,7,3372,992,-19.3,57.9
 GD2SM303JKA0,8,3364,993,71.2,-3.6
 GD2SM303JKA0,9,3357,993,57.9,57.9
 GD2SM303JKA0,10,3354,991,-71.2,61.9
 GD2SM303JKA0,11,3348,991,19.3,-96.5
 GD2SM303JKA0,12,3348,992,19.3,96.5
 GD2SM303JKA0,13,3347,992,96.5,19.3
 GD2SM303JKA0,14,3347,992,71.2,-69.2
 GD2SM303JKA0,15,3337,990,-96.5,-57.9
 GD2SM303JKA0,16,3335,989,-57.9,-96.5
 GD2SM303JKA0,17,3337,990,-57.9,96.5
 GD2SM303JKA0,18,3335,992,94.9,61.8
 GD2SM303JKA0,19,3331,990,-118.6,-3.6
 GD2SM303JKA0,20,3323,992,0,127.4
 GD2SM303JKA0,21,3313,989,0,-134.7
 GD2SM303JKA0,22,3314,990,-96.5,96.5
 GD2SM303JKA0,23,3313,992,96.5,-96.5
 GD2SM303JKA0,24,3312,993,136.2,19.3
 GD2SM303JKA0,25,3308,992,71.2,127.4
 GD2SM303JKA0,26,3313,993,141.9,-35.9
 GD2SM303JKA0,27,3354,991,-136.2,-57.9
 GD2SM303JKA0,28,3355,991,-136.2,57.9
 GD2SM303JKA0,29,3351,990,-57.9,-136.2
 GD2SM303JKA0,30,3354,992,-57.9,136.2
 GD2SM303JKA0,31,3356,992,57.9,-136.2
 GD2SM303JKA0,32,3347,993,136.2,57.9
 AHJYE733TMA3,1,3382,992,0,-3.6
 AHJYE733TMA3,2,3383,993,19.3,-19.3
 AHJYE733TMA3,3,3382,993,19.3,19.3
 AHJYE733TMA3,4,3375,992,-47.5,-36.4
 AHJYE733TMA3,5,3374,991,-57.9,19.3
 AHJYE733TMA3,6,3374,991,-19.3,-57.9
 AHJYE733TMA3,7,3374,993,-19.3,57.9
 AHJYE733TMA3,8,3370,993,71.2,-3.6
 AHJYE733TMA3,9,3367,993,57.9,57.9
 AHJYE733TMA3,10,3367,991,-71.2,61.9
 AHJYE733TMA3,11,3366,990,19.3,-96.5
 AHJYE733TMA3,12,3366,993,19.3,96.5
 AHJYE733TMA3,13,3366,993,96.5,19.3
 AHJYE733TMA3,14,3366,992,71.2,-69.2
 AHJYE733TMA3,15,3363,990,-96.5,-57.9
 AHJYE733TMA3,16,3362,989,-57.9,-96.5
 AHJYE733TMA3,17,3362,991,-57.9,96.5
 AHJYE733TMA3,18,3359,993,94.9,61.8
 AHJYE733TMA3,19,3360,990,-118.6,-3.6
 AHJYE733TMA3,20,3357,993,0,127.4
 AHJYE733TMA3,21,3354,990,0,-134.7
 AHJYE733TMA3,22,3353,991,-96.5,96.5
 AHJYE733TMA3,23,3352,992,96.5,-96.5
 AHJYE733TMA3,24,3351,994,136.2,19.3
 AHJYE733TMA3,25,3354,994,71.2,127.4
 AHJYE733TMA3,26,3355,994,141.9,-35.9
 AHJYE733TMA3,27,3384,992,-136.2,-57.9
 AHJYE733TMA3,28,3383,992,-136.2,57.9
 AHJYE733TMA3,29,3384,991,-57.9,-136.2
 AHJYE733TMA3,30,3383,994,-57.9,136.2
 AHJYE733TMA3,31,3384,992,57.9,-136.2
 AHJYE733TMA3,32,3377,995,136.2,57.9
